prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
SPOTTED SEATROUT,RED DRUM,2018021247weS:8AM-8PM,2018112471574120180218,2018,7,12,21,12,71,759,8,7,2,5,6,0.00,5,2,1,3,0,0,1,3,2,1574120180218013,7,1,2,,,,,Y,we,1574120180218,3,,1574120180218012,1,4,S:8AM-8PM,02,,,COLLIER,1625,169290,169239,8,1,,8,2,8,20MAR201809:39,8,8835440901,8835440102,,,,,,,,,,1116.907498,2018021247weS:8AM-8PM,,0,1574120180218013
SPOTTED SEATROUT,RED DRUM,2018021247weS:8AM-8PM,2018112471574120180218,2018,7,12,71,12,71,759,8,7,2,5,6,0.00,20,1,1,3,0,0,1,3,2,1574120180218014,7,1,2,,,,,Y,we,1574120180218,3,,1574120180218012,1,4,S:8AM-8PM,02,,,LEE,1626,169290,169239,8,1,,8,2,8,20MAR201809:39,8,8835440901,8835440102,,,,,,,,,,1116.907498,2018021247weS:8AM-8PM,,0,1574120180218014
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180108,2018,7,12,103,12,103,888,8,7,K,5,5,0.00,52,8,1,2,0,0,0,1,8,1574320180108001,7,1,2,,,,,Y,wd,1574320180108,7,,1574320180108001,1,3,S:8AM-8PM,01,0,7,PINELLAS,1309,169189,,8,1,,8,1,8,15FEB201809:49,8,8835430301,,,,,,,,,,,4656.1528995,2018011237wdS:8AM-8PM,,0,1574320180108001
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180108,2018,7,12,103,12,103,888,8,7,K,5,10,0.00,300,50,1,5,0,0,0,2,1,1574320180108002,7,1,2,,,,,Y,wd,1574320180108,7,,1574320180108002,1,3,S:8AM-8PM,01,0,3,PINELLAS,1608,169189,,8,1,,8,1,8,15FEB201809:49,8,8835430301,,,,,,,,,,,2655.8551996,2018011237wdS:8AM-8PM,,0,1574320180108002
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180108,2018,7,12,103,12,103,888,8,7,K,5,10,0.00,275,45,1,5,0,0,1,2,2,1574320180108003,7,1,2,,,,,Y,wd,1574320180108,7,,1574320180108002,1,3,S:8AM-8PM,01,0,3,PINELLAS,1612,169189,,8,1,,8,2,8,15FEB201809:49,8,8835430301,,,,,,,,,,,2655.8551996,2018011237wdS:8AM-8PM,,0,1574320180108003
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,4,0.00,100,16,1,3,0,0,0,1,8,1574320180116001,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116001,1,3,S:8AM-8PM,01,,,MANATEE,1240,169189,,8,1,,8,1,8,15FEB201809:49,8,8835430301,,,,,,,,,,,4050.8751687,2018011237wdS:8AM-8PM,,0,1574320180116001
,KINGFISH GENUS,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,5,0.00,24,16,1,2,0,0,0,3,1,1574320180116002,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116002,1,3,S:8AM-8PM,01,,,MANATEE,1349,169273,,8,1,,8,1,8,15FEB201809:49,8,8835440600,,,,,,,,,,,4050.8751687,2018011237wdS:8AM-8PM,,0,1574320180116002
,KINGFISH GENUS,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,5,0.00,24,16,1,1,0,0,1,3,2,1574320180116003,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116002,1,3,S:8AM-8PM,01,,,MANATEE,1352,169273,,8,1,,8,2,8,15FEB201809:49,8,8835440600,,,,,,,,,,,4050.8751687,2018011237wdS:8AM-8PM,,0,1574320180116003
,KINGFISH GENUS,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,5,,24,16,1,0,0,0,1,3,2,1574320180116004,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116002,,3,S:8AM-8PM,01,,,MANATEE,1355,169273,,8,1,,8,2,8,15FEB201809:49,8,8835440600,,,,,,,,,,,4050.8751687,2018011237wdS:8AM-8PM,,0,1574320180116004
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,0.00,52,8,1,0,1,0,0,2,1,1574320180116006,7,1,1,,,,,Y,wd,1574320180116,3,,1574320180116006,1,3,S:8AM-8PM,01,1,0,MANATEE,1546,169189,,8,1,,8,1,1,15FEB201809:49,8,8835430301,,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116006
,SHEEPSHEAD,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,,52,8,1,0,0,0,1,2,2,1574320180116007,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116006,,3,S:8AM-8PM,01,,,MANATEE,1550,169189,,8,1,,8,2,8,15FEB201809:49,8,8835430301,,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116007
,,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,0.00,52,8,1,3,0,0,0,2,1,1574320180116008,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116008,1,3,S:8AM-8PM,01,,,MANATEE,1638,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116008
,,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,0.00,52,8,1,1,0,0,1,2,2,1574320180116009,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116008,1,3,S:8AM-8PM,01,,,MANATEE,1641,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116009
RED DRUM,SPOTTED SEATROUT,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,0.00,30,30,1,3,0,0,0,2,1,1574320180116010,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116010,1,3,S:8AM-8PM,01,,,MANATEE,1646,169239,169290,8,1,,8,1,8,15FEB201809:49,8,8835440102,8835440901,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116010
RED DRUM,SPOTTED SEATROUT,2018011237wdS:8AM-8PM,2018112371574320180116,2018,7,12,81,12,81,558,8,7,K,5,6,,10,4,1,0,0,0,1,2,2,1574320180116011,7,1,2,,,,,Y,wd,1574320180116,3,,1574320180116010,,3,S:8AM-8PM,01,,,MANATEE,1648,169239,169290,8,1,,8,2,8,15FEB201809:49,8,8835440102,8835440901,,,,,,,,,,4164.1742778,2018011237wdS:8AM-8PM,,0,1574320180116011
,,2018021237weS:8AM-8PM,2018112371574320180202,2018,0,12,102,12,103,892,8,7,K,5,3,0.00,100,16,1,1,0,0,0,2,1,1574320180202003,7,1,2,,,,,O,we,1574320180202,7,,1574320180202003,1,3,S:8AM-8PM,02,,,,1406,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,1566.5868692,2018021237weS:8AM-8PM,,0,1574320180202003
,,2018021237weS:8AM-8PM,2018112371574320180202,2018,7,12,103,12,103,892,8,7,K,5,3,0.00,100,16,1,1,0,0,1,2,2,1574320180202004,7,1,2,,,,,Y,we,1574320180202,7,,1574320180202003,1,3,S:8AM-8PM,02,,,PINELLAS,1410,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,1566.5868692,2018021237weS:8AM-8PM,,0,1574320180202004
,SPOTTED SEATROUT,2018021237weS:8AM-8PM,2018112371574320180202,2018,7,12,103,12,103,892,8,7,K,5,4,0.00,36,6,1,1,1,0,0,2,1,1574320180202005,7,1,1,,,,,Y,we,1574320180202,7,,1574320180202005,1,3,S:8AM-8PM,02,2,0,PINELLAS,1448,169239,,8,1,,8,1,1,20MAR201809:39,8,8835440102,,,,,,,,,,,1566.5868692,2018021237weS:8AM-8PM,,0,1574320180202005
,SPOTTED SEATROUT,2018021237weS:8AM-8PM,2018112371574320180202,2018,7,12,103,12,103,892,8,7,K,5,4,0.00,36,6,1,3,0,0,1,2,2,1574320180202006,7,1,2,,,,,Y,we,1574320180202,7,,1574320180202005,1,3,S:8AM-8PM,02,0,10,PINELLAS,1453,169239,,8,1,,8,2,8,20MAR201809:39,8,8835440102,,,,,,,,,,,1566.5868692,2018021237weS:8AM-8PM,,0,1574320180202006
RED DRUM,SPOTTED SEATROUT,2018011217weS:8AM-8PM,2018112171574620180127,2018,6,13,131,12,45,959,8,7,4,5,5,0.00,12,0,1,2,0,0,0,2,1,1574620180127001,7,1,2,,,,,O,we,1574620180127,3,,1574620180127001,1,1,S:8AM-8PM,01,,,,1241,169239,169290,8,1,,8,1,8,15FEB201809:49,8,8835440102,8835440901,,,,,,,,,,3235.2830664,2018011217weS:8AM-8PM,,0,1574620180127001
RED DRUM,SPOTTED SEATROUT,2018011217weS:8AM-8PM,2018112171574620180127,2018,6,13,131,12,45,959,8,7,4,5,3,0.00,15,0,1,1,0,0,1,2,2,1574620180127002,7,1,2,,,,,O,we,1574620180127,3,,1574620180127001,1,1,S:8AM-8PM,01,,,,1242,169239,169290,8,1,,8,2,8,15FEB201809:49,8,8835440102,8835440901,,,,,,,,,,3235.2830664,2018011217weS:8AM-8PM,,0,1574620180127002
,SPOTTED SEATROUT,2018021227wdS:8AM-8PM,2018112271574620180227,2018,7,12,37,12,37,964,8,7,4,5,4,0.00,20,0,2,2,1,0,0,2,1,1574620180227001,7,1,1,,,,,Y,wd,1574620180227,7,,1574620180227001,1,2,S:8AM-8PM,02,2,0,FRANKLIN,1359,169239,,8,1,,2,2,2,20MAR201809:39,8,8835440102,,,,,,,,,,,2807.2529564,2018021227wdS:8AM-8PM,,0,1574620180227001
,SPOTTED SEATROUT,2018021227wdS:8AM-8PM,2018112271574620180227,2018,7,12,73,12,37,964,8,7,4,5,4,0.00,20,0,0,1,0,1,1,2,2,1574620180227002,7,1,3,,,,,Y,wd,1574620180227,7,,1574620180227001,1,2,S:8AM-8PM,02,,,LEON,1400,169239,,8,1,,8,2,8,20MAR201809:39,8,8835440102,,,,,,,,,,,2807.2529564,2018021227wdS:8AM-8PM,,0,1574620180227001
,SHEEPSHEAD,2018011247weS:8AM-8PM,2018112471574820180114,2018,0,27,137,12,71,935,8,7,5,5,4,0.00,100,30,1,3,0,0,0,3,1,1574820180114001,7,1,2,,,,,O,we,1574820180114,3,,1574820180114001,1,4,S:8AM-8PM,01,0,1,,1535,169189,,8,1,,8,1,8,15FEB201809:49,8,8835430301,,,,,,,,,,,633.85452693,2018011247weS:8AM-8PM,,0,1574820180114001
,SHEEPSHEAD,2018011247weS:8AM-8PM,2018112471574820180114,2018,0,27,137,12,71,935,8,7,5,5,4,0.00,50,10,1,4,0,0,1,3,2,1574820180114002,7,1,2,,,,,O,we,1574820180114,3,,1574820180114001,1,4,S:8AM-8PM,01,0,1,,1536,169189,,8,1,,8,2,8,15FEB201809:49,8,8835430301,,,,,,,,,,,633.85452693,2018011247weS:8AM-8PM,,0,1574820180114002
,SHEEPSHEAD,2018011247weS:8AM-8PM,2018112471574820180114,2018,0,21,137,12,71,935,8,7,5,5,4,0.00,50,10,1,3,0,0,1,3,2,1574820180114003,7,1,2,,,,,O,we,1574820180114,3,,1574820180114001,1,4,S:8AM-8PM,01,0,2,,1537,169189,,8,1,,8,2,8,15FEB201809:49,8,8835430301,,,,,,,,,,,633.85452693,2018011247weS:8AM-8PM,,0,1574820180114003
,,2018011247weS:8AM-8PM,2018112471574820180126,2018,7,12,15,12,15,238,8,7,5,5,6,,50,0,1,0,0,0,0,3,1,1574820180126001,7,1,2,,,,,Y,we,1574820180126,3,,1574820180126001,,4,S:8AM-8PM,01,,,CHARLOTTE,1632,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,645.25987992,2018011247weS:8AM-8PM,,0,1574820180126001
,,2018011247weS:8AM-8PM,2018112471574820180126,2018,7,12,15,12,15,238,8,7,5,5,6,,50,0,1,0,0,0,1,3,2,1574820180126002,7,1,2,,,,,Y,we,1574820180126,3,,1574820180126001,,4,S:8AM-8PM,01,,,CHARLOTTE,1633,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,645.25987992,2018011247weS:8AM-8PM,,0,1574820180126002
,,2018011247weS:8AM-8PM,2018112471574820180126,2018,7,12,15,12,15,238,8,7,5,5,6,,50,0,1,0,0,0,1,3,2,1574820180126003,7,1,2,,,,,Y,we,1574820180126,3,,1574820180126001,,4,S:8AM-8PM,01,,,CHARLOTTE,1634,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,645.25987992,2018011247weS:8AM-8PM,,0,1574820180126003
,,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,2,5,3.5,,4,0,1,0,0,0,0,2,1,1574820180204001,7,1,2,,,,,Y,we,1574820180204,7,,1574820180204001,,4,S:8AM-8PM,02,,,LEE,1510,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204001
,,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,2,5,3.5,,4,0,1,0,0,0,1,2,2,1574820180204002,7,1,2,,,,,Y,we,1574820180204,7,,1574820180204001,,4,S:8AM-8PM,02,,,LEE,1511,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204002
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,5,5,2,0.00,65,10,1,2,0,0,0,2,1,1574820180204003,7,1,2,,,,,Y,we,1574820180204,7,,1574820180204003,1,4,S:8AM-8PM,02,0,1,LEE,1520,169189,,8,1,,8,1,8,20MAR201809:39,8,8835430301,,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204003
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,5,5,2,0.00,65,10,1,2,0,0,1,2,2,1574820180204004,7,1,2,,,,,Y,we,1574820180204,7,,1574820180204003,1,4,S:8AM-8PM,02,0,1,LEE,1521,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204004
SHEEPSHEAD,SNAPPER FAMILY,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,5,5,5,0.00,50,5,1,3,1,0,0,2,1,1574820180204005,7,1,1,,,,,Y,we,1574820180204,7,,1574820180204005,1,4,S:8AM-8PM,02,1,0,LEE,1655,168845,169189,8,1,,8,1,1,20MAR201809:39,8,8835360000,8835430301,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204005
SHEEPSHEAD,SNAPPER FAMILY,2018021247weS:8AM-8PM,2018112471574820180204,2018,7,12,71,12,71,591,8,7,5,5,5,0.00,50,5,1,4,0,0,1,2,2,1574820180204006,7,1,2,,,,,Y,we,1574820180204,7,,1574820180204005,1,4,S:8AM-8PM,02,,,LEE,1656,168845,169189,8,1,,8,2,8,20MAR201809:39,8,8835360000,8835430301,,,,,,,,,,3080.5972733,2018021247weS:8AM-8PM,,0,1574820180204006
,RED DRUM,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,5,5,8,0.00,180,60,1,1,0,0,0,2,1,1574820180210004,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210004,1,4,S:8AM-8PM,02,,,LEE,1610,169290,,8,1,,8,1,8,20MAR201809:39,8,8835440901,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210004
,RED DRUM,2018021247weS:8AM-8PM,2018112471574820180210,2018,6,45,13,12,71,4141,8,7,5,5,8,0.00,0,0,1,1,0,0,1,2,2,1574820180210005,7,1,2,,,,,O,we,1574820180210,5,,1574820180210004,1,4,S:8AM-8PM,02,,,BEAUFORT,1611,169290,,8,1,,8,2,8,20MAR201809:39,8,8835440901,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210005
SPOTTED SEATROUT,RED DRUM,2018021247weS:8AM-8PM,2018112471574820180210,2018,0,47,187,12,71,4141,8,7,2,5,8,0.00,25,4,1,4,1,0,0,1,8,1574820180210006,7,1,1,,,,,O,we,1574820180210,5,,1574820180210006,1,4,S:8AM-8PM,02,1,0,,1623,169290,169239,8,1,,8,1,1,20MAR201809:39,8,8835440901,8835440102,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210006
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,2,0.00,40,7,1,1,0,0,0,4,1,1574820180210007,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210007,1,4,S:8AM-8PM,02,,,LEE,1624,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210007
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,2,0.00,40,7,1,1,0,0,1,4,2,1574820180210008,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210007,1,4,S:8AM-8PM,02,,,LEE,1625,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210008
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,8,0.00,40,7,1,1,0,0,1,4,2,1574820180210009,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210007,1,4,S:8AM-8PM,02,,,LEE,1626,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210009
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,2,0.00,40,7,1,1,0,0,1,4,2,1574820180210010,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210007,1,4,S:8AM-8PM,02,,,LEE,1628,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210010
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,8,0.00,20,2,1,3,0,0,0,2,1,1574820180210011,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210011,1,4,S:8AM-8PM,02,,,LEE,1631,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210011
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,8,0.00,6,2,1,2,0,0,1,2,2,1574820180210012,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210011,1,4,S:8AM-8PM,02,,,LEE,1632,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210012
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,4141,8,7,2,5,2,0.00,20,0,1,4,0,0,0,1,8,1574820180210013,7,1,2,,,,,Y,we,1574820180210,5,,1574820180210013,1,4,S:8AM-8PM,02,,,LEE,1635,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210013
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,1934,8,7,2,5,8,0.00,200,18,2,3,1,0,0,2,1,1574820180210014,7,1,1,,,,,Y,we,1574820180210,5,,1574820180210014,1,4,S:8AM-8PM,02,8,0,LEE,1842,,,8,1,,2,1,2,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210014
,,2018021247weS:8AM-8PM,2018112471574820180210,2018,7,12,71,12,71,1934,8,7,2,5,8,0.00,200,18,0,3,0,1,1,2,2,1574820180210015,7,1,3,,,,,Y,we,1574820180210,5,,1574820180210014,1,4,S:8AM-8PM,02,,,LEE,1843,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,5432.1829965,2018021247weS:8AM-8PM,,0,1574820180210014
,SPOTTED SEATROUT,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,26,139,12,71,305,8,7,2,5,4,0.00,35,12,1,2,0,0,0,3,1,1574820180219001,7,1,2,,,,,O,we,1574820180219,7,,1574820180219001,1,4,S:8AM-8PM,02,,,,1150,169239,,8,1,,8,1,8,20MAR201809:39,8,8835440102,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219001
,SPOTTED SEATROUT,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,26,139,12,71,305,8,7,2,5,4,0.00,30,12,1,2,0,0,1,3,2,1574820180219002,7,1,2,,,,,O,we,1574820180219,7,,1574820180219001,1,4,S:8AM-8PM,02,,,,1151,169239,,8,1,,8,2,8,20MAR201809:39,8,8835440102,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219002
,SPOTTED SEATROUT,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,29,139,12,71,305,8,7,2,5,4,0.00,25,12,1,2,0,0,1,3,2,1574820180219003,7,1,2,,,,,O,we,1574820180219,7,,1574820180219001,1,4,S:8AM-8PM,02,,,,1152,169239,,8,1,,8,2,8,20MAR201809:39,8,8835440102,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219003
,,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,71,12,71,305,8,7,5,5,4.5,0.00,50,15,1,4,0,0,0,2,1,1574820180219004,7,1,2,,,,,Y,we,1574820180219,7,,1574820180219004,1,4,S:8AM-8PM,02,,,LEE,1230,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219004
,,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,71,12,71,305,8,7,5,5,4.5,0.00,15,1,1,4,0,0,1,2,2,1574820180219005,7,1,2,,,,,Y,we,1574820180219,7,,1574820180219004,1,4,S:8AM-8PM,02,,,LEE,1231,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219005
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,71,12,71,305,8,7,5,5,4,0.00,50,15,4,2,1,0,0,4,1,1574820180219017,7,1,1,,,,,Y,we,1574820180219,7,,1574820180219017,1,4,S:8AM-8PM,02,12,0,LEE,1353,169189,,8,1,,2,1,2,20MAR201809:39,8,8835430301,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219017
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,71,12,71,305,8,7,5,5,4,0.00,50,15,0,3,0,1,1,4,2,1574820180219018,7,1,3,,,,,Y,we,1574820180219,7,,1574820180219017,1,4,S:8AM-8PM,02,,,LEE,1354,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219017
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,71,12,71,305,8,7,5,5,4,0.00,50,15,0,3,0,1,1,4,2,1574820180219019,7,1,3,,,,,Y,we,1574820180219,7,,1574820180219017,1,4,S:8AM-8PM,02,,,LEE,1355,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219017
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,7,12,15,12,71,305,8,7,5,5,4,0.00,50,15,0,2,0,1,1,4,2,1574820180219020,7,1,3,,,,,Y,we,1574820180219,7,,1574820180219017,1,4,S:8AM-8PM,02,,,CHARLOTTE,1356,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,4058.7041078,2018021247weS:8AM-8PM,,0,1574820180219017
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,8,15,12,71,305,8,7,5,5,5,0.00,100,20,4,2,19,0,0,4,1,1574820180219021,7,1,1,,,,,O,we,1574820180219,7,,1574820180219021,1,4,S:8AM-8PM,02,21,0,,1425,169189,,8,1,,2,2,2,20MAR201809:39,8,8835430301,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219021
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,8,15,12,71,305,8,7,5,5,5,0.00,100,20,0,2,0,1,1,4,2,1574820180219022,7,1,3,,,,,O,we,1574820180219,7,,1574820180219021,1,4,S:8AM-8PM,02,,,,1426,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219021
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,8,15,12,71,305,8,7,5,5,5,0.00,100,20,0,2,0,1,1,4,2,1574820180219023,7,1,3,,,,,O,we,1574820180219,7,,1574820180219021,1,4,S:8AM-8PM,02,,,,1427,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219021
,SHEEPSHEAD,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,8,15,12,71,305,8,7,5,5,5,0.00,100,20,0,2,0,1,1,4,2,1574820180219024,7,1,3,,,,,O,we,1574820180219,7,,1574820180219021,1,4,S:8AM-8PM,02,,,,1428,169189,,8,1,,8,2,8,20MAR201809:39,8,8835430301,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219021
,,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,46,35,12,71,305,8,7,2,5,1,0.00,20,4,1,2,1,0,0,3,1,1574820180219025,7,1,1,,,,,O,we,1574820180219,7,,1574820180219025,1,4,S:8AM-8PM,02,1,0,,1625,,,8,1,,8,1,1,20MAR201809:39,8,,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219025
,,2018021247weS:8AM-8PM,2018112471574820180219,2018,0,46,35,12,71,305,8,7,2,5,1,0.00,20,4,1,2,1,0,1,3,2,1574820180219026,7,1,1,,,,,O,we,1574820180219,7,,1574820180219025,1,4,S:8AM-8PM,02,1,0,,1626,,,8,1,,8,2,1,20MAR201809:39,8,,,,,,,,,,,,1215.2347123,2018021247weS:8AM-8PM,,0,1574820180219026
